"signal_id","opcua_node_id","display_name_pt_br","description_pt_br","area_code","area_name_pt_br","equipment_id","equipment_name_pt_br","scope","loop_id","analytical_role","data_type","engineering_unit","nominal_cadence_seconds","normal_range","scenario_relevance","context_for_loop_ids"
"SIG-0001","ns=2;s=Plant.ControlLoops.FIC-101.PV","PV — Vazão de carga da unidade","Variável de processo medida: Vazão de alimentação.","FEED","Alimentação e pré-aquecimento","FIC-101","Vazão de carga da unidade","control_loop","FIC-101","cpm.pv","number","m³/h","30","0..1000","normal.steady","FIC-101"
"SIG-0221","ns=2;s=Plant.ControlLoops.LIC-902.PV","PV — Nível do tanque de equalização","Variável de processo medida: Nível do tanque de equalização.","WWT","Tratamento de efluentes","LIC-902","Nível do tanque de equalização","control_loop","LIC-902","cpm.pv","number","%","30","0..100","process.interaction","LIC-902"
"SIG-0222","ns=2;s=Plant.ControlLoops.LIC-902.SP","SP — Nível do tanque de equalização","Referência operacional ou supervisória para nível do tanque de equalização.","WWT","Tratamento de efluentes","LIC-902","Nível do tanque de equalização","control_loop","LIC-902","cpm.sp","number","%","30","0..100","process.interaction","LIC-902"
"SIG-0223","ns=2;s=Plant.ControlLoops.LIC-902.OP","OP — Nível do tanque de equalização","Demanda calculada pelo controlador para velocidade da bomba de saída.","WWT","Tratamento de efluentes","LIC-902","Nível do tanque de equalização","control_loop","LIC-902","cpm.op","number","%","10","0..100","process.interaction","LIC-902"
"SIG-0224","ns=2;s=Plant.ControlLoops.LIC-902.MODE","Modo — Nível do tanque de equalização","Modo efetivo do controlador: automático, manual, cascata ou remoto.","WWT","Tratamento de efluentes","LIC-902","Nível do tanque de equalização","control_loop","LIC-902","cpm.mode","string","state","10","AUTO|MAN|CAS|REMOTE","process.interaction","LIC-902"
"SIG-0225","ns=2;s=Plant.ControlLoops.LIC-902.MVFB","Resposta do elemento final — Nível do tanque de equalização","Resposta física medida do elemento final: Velocidade da bomba de saída.","WWT","Tratamento de efluentes","LIC-902","Nível do tanque de equalização","control_loop","LIC-902","","number","%","10","0..100","process.interaction","LIC-902"
"SIG-0226","ns=2;s=Plant.ControlLoops.AIC-903.PV","PV — pH do efluente tratado","Variável de processo medida: pH do efluente tratado.","WWT","Tratamento de efluentes","AIC-903","pH do efluente tratado","control_loop","AIC-903","cpm.pv","number","pH","30","0..14","sensor.drift","AIC-903"
"SIG-0227","ns=2;s=Plant.ControlLoops.AIC-903.SP","SP — pH do efluente tratado","Referência operacional ou supervisória para ph do efluente tratado.","WWT","Tratamento de efluentes","AIC-903","pH do efluente tratado","control_loop","AIC-903","cpm.sp","number","pH","30","0..14","sensor.drift","AIC-903"
"SIG-0228","ns=2;s=Plant.ControlLoops.AIC-903.OP","OP — pH do efluente tratado","Demanda calculada pelo controlador para demanda combinada de ácido e soda.","WWT","Tratamento de efluentes","AIC-903","pH do efluente tratado","control_loop","AIC-903","cpm.op","number","%","10","0..100","sensor.drift","AIC-903"
"SIG-0229","ns=2;s=Plant.ControlLoops.AIC-903.MODE","Modo — pH do efluente tratado","Modo efetivo do controlador: automático, manual, cascata ou remoto.","WWT","Tratamento de efluentes","AIC-903","pH do efluente tratado","control_loop","AIC-903","cpm.mode","string","state","10","AUTO|MAN|CAS|REMOTE","sensor.drift","AIC-903"
"SIG-0230","ns=2;s=Plant.ControlLoops.AIC-903.MVFB","Resposta do elemento final — pH do efluente tratado","Resposta física medida do elemento final: Demanda combinada de ácido e soda.","WWT","Tratamento de efluentes","AIC-903","pH do efluente tratado","control_loop","AIC-903","","number","%","10","0..100","sensor.drift","AIC-903"
"SIG-0231","ns=2;s=Plant.ControlLoops.AIC-904.PV","PV — Carbono orgânico no efluente","Variável de processo medida: Carbono orgânico total do efluente.","WWT","Tratamento de efluentes","AIC-904","Carbono orgânico no efluente","control_loop","AIC-904","cpm.pv","number","mg/L","30","0..5000","data.irregular_cadence","AIC-904"
"SIG-0232","ns=2;s=Plant.ControlLoops.AIC-904.SP","SP — Carbono orgânico no efluente","Referência operacional ou supervisória para carbono orgânico total do efluente.","WWT","Tratamento de efluentes","AIC-904","Carbono orgânico no efluente","control_loop","AIC-904","cpm.sp","number","mg/L","30","0..5000","data.irregular_cadence","AIC-904"
"SIG-0233","ns=2;s=Plant.ControlLoops.AIC-904.OP","OP — Carbono orgânico no efluente","Demanda calculada pelo controlador para posição da válvula de desvio ou reciclo.","WWT","Tratamento de efluentes","AIC-904","Carbono orgânico no efluente","control_loop","AIC-904","cpm.op","number","%","10","0..100","data.irregular_cadence","AIC-904"
"SIG-0234","ns=2;s=Plant.ControlLoops.AIC-904.MODE","Modo — Carbono orgânico no efluente","Modo efetivo do controlador: automático, manual, cascata ou remoto.","WWT","Tratamento de efluentes","AIC-904","Carbono orgânico no efluente","control_loop","AIC-904","cpm.mode","string","state","10","AUTO|MAN|CAS|REMOTE","data.irregular_cadence","AIC-904"
"SIG-0235","ns=2;s=Plant.ControlLoops.AIC-904.MVFB","Resposta do elemento final — Carbono orgânico no efluente","Resposta física medida do elemento final: Posição da válvula de desvio ou reciclo.","WWT","Tratamento de efluentes","AIC-904","Carbono orgânico no efluente","control_loop","AIC-904","cpm.valve_position","number","%","10","0..100","data.irregular_cadence","AIC-904"
"SIG-0236","ns=2;s=Plant.ControlLoops.PIC-1001.PV","PV — Pressão do cabeçalho de flare","Variável de processo medida: Pressão do cabeçalho de flare.","FLARE","Flare e sistemas de proteção","PIC-1001","Pressão do cabeçalho de flare","control_loop","PIC-1001","cpm.pv","number","bar","30","0..250","actuator.saturation","PIC-1001"
"SIG-0237","ns=2;s=Plant.ControlLoops.PIC-1001.SP","SP — Pressão do cabeçalho de flare","Referência operacional ou supervisória para pressão do cabeçalho de flare.","FLARE","Flare e sistemas de proteção","PIC-1001","Pressão do cabeçalho de flare","control_loop","PIC-1001","cpm.sp","number","bar","30","0..250","actuator.saturation","PIC-1001"
"SIG-0238","ns=2;s=Plant.ControlLoops.PIC-1001.OP","OP — Pressão do cabeçalho de flare","Demanda calculada pelo controlador para demanda da recuperação e válvula de proteção.","FLARE","Flare e sistemas de proteção","PIC-1001","Pressão do cabeçalho de flare","control_loop","PIC-1001","cpm.op","number","%","10","0..100","actuator.saturation","PIC-1001"
"SIG-0239","ns=2;s=Plant.ControlLoops.PIC-1001.MODE","Modo — Pressão do cabeçalho de flare","Modo efetivo do controlador: automático, manual, cascata ou remoto.","FLARE","Flare e sistemas de proteção","PIC-1001","Pressão do cabeçalho de flare","control_loop","PIC-1001","cpm.mode","string","state","10","AUTO|MAN|CAS|REMOTE","actuator.saturation","PIC-1001"
"SIG-0240","ns=2;s=Plant.ControlLoops.PIC-1001.MVFB","Resposta do elemento final — Pressão do cabeçalho de flare","Resposta física medida do elemento final: Demanda da recuperação e válvula de proteção.","FLARE","Flare e sistemas de proteção","PIC-1001","Pressão do cabeçalho de flare","control_loop","PIC-1001","cpm.valve_position","number","%","10","0..100","actuator.saturation","PIC-1001"
"SIG-0241","ns=2;s=Plant.ControlLoops.LIC-1002.PV","PV — Nível do vaso separador de flare","Variável de processo medida: Nível do vaso separador de flare.","FLARE","Flare e sistemas de proteção","LIC-1002","Nível do vaso separador de flare","control_loop","LIC-1002","cpm.pv","number","%","30","0..100","data.gap","LIC-1002"
"SIG-0242","ns=2;s=Plant.ControlLoops.LIC-1002.SP","SP — Nível do vaso separador de flare","Referência operacional ou supervisória para nível do vaso separador de flare.","FLARE","Flare e sistemas de proteção","LIC-1002","Nível do vaso separador de flare","control_loop","LIC-1002","cpm.sp","number","%","30","0..100","data.gap","LIC-1002"
"SIG-0243","ns=2;s=Plant.ControlLoops.LIC-1002.OP","OP — Nível do vaso separador de flare","Demanda calculada pelo controlador para estado e velocidade da bomba de drenagem.","FLARE","Flare e sistemas de proteção","LIC-1002","Nível do vaso separador de flare","control_loop","LIC-1002","cpm.op","number","%","10","0..100","data.gap","LIC-1002"
"SIG-0244","ns=2;s=Plant.ControlLoops.LIC-1002.MODE","Modo — Nível do vaso separador de flare","Modo efetivo do controlador: automático, manual, cascata ou remoto.","FLARE","Flare e sistemas de proteção","LIC-1002","Nível do vaso separador de flare","control_loop","LIC-1002","cpm.mode","string","state","10","AUTO|MAN|CAS|REMOTE","data.gap","LIC-1002"
"SIG-0245","ns=2;s=Plant.ControlLoops.LIC-1002.MVFB","Resposta do elemento final — Nível do vaso separador de flare","Resposta física medida do elemento final: Estado e velocidade da bomba de drenagem.","FLARE","Flare e sistemas de proteção","LIC-1002","Nível do vaso separador de flare","control_loop","LIC-1002","","number","%","10","0..100","data.gap","LIC-1002"
"SIG-0246","ns=2;s=Plant.ControlLoops.FIC-1003.PV","PV — Vazão de gás de purga do flare","Variável de processo medida: Vazão de gás de purga.","FLARE","Flare e sistemas de proteção","FIC-1003","Vazão de gás de purga do flare","control_loop","FIC-1003","cpm.pv","number","Nm³/h","30","0..100000","normal.steady","FIC-1003"
"SIG-0247","ns=2;s=Plant.ControlLoops.FIC-1003.SP","SP — Vazão de gás de purga do flare","Referência operacional ou supervisória para vazão de gás de purga.","FLARE","Flare e sistemas de proteção","FIC-1003","Vazão de gás de purga do flare","control_loop","FIC-1003","cpm.sp","number","Nm³/h","30","0..100000","normal.steady","FIC-1003"
"SIG-0248","ns=2;s=Plant.ControlLoops.FIC-1003.OP","OP — Vazão de gás de purga do flare","Demanda calculada pelo controlador para posição da válvula de purga.","FLARE","Flare e sistemas de proteção","FIC-1003","Vazão de gás de purga do flare","control_loop","FIC-1003","cpm.op","number","%","10","0..100","normal.steady","FIC-1003"
"SIG-0249","ns=2;s=Plant.ControlLoops.FIC-1003.MODE","Modo — Vazão de gás de purga do flare","Modo efetivo do controlador: automático, manual, cascata ou remoto.","FLARE","Flare e sistemas de proteção","FIC-1003","Vazão de gás de purga do flare","control_loop","FIC-1003","cpm.mode","string","state","10","AUTO|MAN|CAS|REMOTE","normal.steady","FIC-1003"
"SIG-0250","ns=2;s=Plant.ControlLoops.FIC-1003.MVFB","Resposta do elemento final — Vazão de gás de purga do flare","Resposta física medida do elemento final: Posição da válvula de purga.","FLARE","Flare e sistemas de proteção","FIC-1003","Vazão de gás de purga do flare","control_loop","FIC-1003","cpm.valve_position","number","%","10","0..100","normal.steady","FIC-1003"
"SIG-0251","ns=2;s=Plant.Areas.FEED.Equipment.FH-101.PRESSURE","Pressão — Cabeçalho de carga","Pressão de contexto do equipamento Cabeçalho de carga. Balanço entre oferta e demanda da rede.","FEED","Alimentação e pré-aquecimento","FH-101","Cabeçalho de carga","plant_context","","","number","bar","30","0..100","Balanço entre oferta e demanda da rede.","FIC-101;PIC-102;LIC-103;TIC-104;AIC-105"
"SIG-0252","ns=2;s=Plant.Areas.FEED.Equipment.FH-101.TEMPERATURE","Temperatura — Cabeçalho de carga","Temperatura de contexto do equipamento Cabeçalho de carga. Condição térmica compartilhada pelos consumidores.","FEED","Alimentação e pré-aquecimento","FH-101","Cabeçalho de carga","plant_context","","","number","°C","60","-20..550","Condição térmica compartilhada pelos consumidores.","FIC-101;PIC-102;LIC-103;TIC-104;AIC-105"
"SIG-0253","ns=2;s=Plant.Areas.FEED.Equipment.FH-101.FLOW","Vazão total — Cabeçalho de carga","Vazão total de contexto do equipamento Cabeçalho de carga. Carga total transportada pelo cabeçalho.","FEED","Alimentação e pré-aquecimento","FH-101","Cabeçalho de carga","plant_context","","","number","t/h","30","0..1000","Carga total transportada pelo cabeçalho.","FIC-101;PIC-102;LIC-103;TIC-104;AIC-105"
"SIG-0254","ns=2;s=Plant.Areas.FEED.Equipment.FH-101.DEMAND","Demanda estimada — Cabeçalho de carga","Demanda estimada de contexto do equipamento Cabeçalho de carga. Demanda agregada dos consumidores conectados.","FEED","Alimentação e pré-aquecimento","FH-101","Cabeçalho de carga","plant_context","","","number","%","60","0..100","Demanda agregada dos consumidores conectados.","FIC-101;PIC-102;LIC-103;TIC-104;AIC-105"
"SIG-0255","ns=2;s=Plant.Areas.FEED.Equipment.FH-101.STATUS","Estado operacional — Cabeçalho de carga","Estado operacional de contexto do equipamento Cabeçalho de carga. Estado factual calculado para o cabeçalho.","FEED","Alimentação e pré-aquecimento","FH-101","Cabeçalho de carga","plant_context","","","string","state","30","NORMAL|LIMITED|UNAVAILABLE","Estado factual calculado para o cabeçalho.","FIC-101;PIC-102;LIC-103;TIC-104;AIC-105"
"SIG-0256","ns=2;s=Plant.Areas.FEED.Equipment.P-101.SUCTION_PRESSURE","Pressão de sucção — Bomba de carga","Pressão de sucção de contexto do equipamento Bomba de carga. Condição hidráulica na sucção da bomba.","FEED","Alimentação e pré-aquecimento","P-101","Bomba de carga","plant_context","","","number","bar","30","0..30","Condição hidráulica na sucção da bomba.","FIC-101;PIC-102;LIC-103;TIC-104;AIC-105"
"SIG-0257","ns=2;s=Plant.Areas.FEED.Equipment.P-101.DISCHARGE_PRESSURE","Pressão de descarga — Bomba de carga","Pressão de descarga de contexto do equipamento Bomba de carga. Pressão entregue pela bomba.","FEED","Alimentação e pré-aquecimento","P-101","Bomba de carga","plant_context","","","number","bar","30","0..80","Pressão entregue pela bomba.","FIC-101;PIC-102;LIC-103;TIC-104;AIC-105"
"SIG-0258","ns=2;s=Plant.Areas.FEED.Equipment.P-101.MOTOR_CURRENT","Corrente do motor — Bomba de carga","Corrente do motor de contexto do equipamento Bomba de carga. Carga elétrica associada ao esforço da bomba.","FEED","Alimentação e pré-aquecimento","P-101","Bomba de carga","plant_context","","","number","A","10","0..500","Carga elétrica associada ao esforço da bomba.","FIC-101;PIC-102;LIC-103;TIC-104;AIC-105"
"SIG-0259","ns=2;s=Plant.Areas.FEED.Equipment.P-101.BEARING_VIBRATION","Vibração do mancal — Bomba de carga","Vibração do mancal de contexto do equipamento Bomba de carga. Condição mecânica do conjunto rotativo.","FEED","Alimentação e pré-aquecimento","P-101","Bomba de carga","plant_context","","","number","mm/s","10","0..25","Condição mecânica do conjunto rotativo.","FIC-101;PIC-102;LIC-103;TIC-104;AIC-105"
"SIG-0260","ns=2;s=Plant.Areas.FEED.Equipment.P-101.RUNNING","Estado de operação — Bomba de carga","Estado de operação de contexto do equipamento Bomba de carga. Indica se o equipamento está em funcionamento.","FEED","Alimentação e pré-aquecimento","P-101","Bomba de carga","plant_context","","","boolean","boolean","10","true|false","Indica se o equipamento está em funcionamento.","FIC-101;PIC-102;LIC-103;TIC-104;AIC-105"
"SIG-0261","ns=2;s=Plant.Areas.FEED.Equipment.V-101.LEVEL","Nível — Dessalgadora","Nível de contexto do equipamento Dessalgadora. Inventário de líquido no vaso.","FEED","Alimentação e pré-aquecimento","V-101","Dessalgadora","plant_context","","","number","%","30","0..100","Inventário de líquido no vaso.","FIC-101;PIC-102;LIC-103;TIC-104;AIC-105"
"SIG-0262","ns=2;s=Plant.Areas.FEED.Equipment.V-101.PRESSURE","Pressão — Dessalgadora","Pressão de contexto do equipamento Dessalgadora. Pressão interna do vaso.","FEED","Alimentação e pré-aquecimento","V-101","Dessalgadora","plant_context","","","number","bar","30","0..100","Pressão interna do vaso.","FIC-101;PIC-102;LIC-103;TIC-104;AIC-105"
